id,participant_id,response_time,correct,trial_number,stimuli_number,response,task,color,attention,time_when
815,63c047ef36e1348b19bb8010,1543,1,40,barchart-first-28-same-shortest-40,right,shortest,same,single,2026-03-17 21:06:22.5940000
816,697a9a37987821966bee194a,1142,1,38,barchart-first-23-same-shortest-38,right,shortest,same,single,2026-03-17 21:06:22.4180000
817,697a9a37987821966bee194a,1097,1,39,barchart-first-05-random-shortest-39,left,shortest,random,single,2026-03-17 21:06:24.0880000
818,697a9a37987821966bee194a,1424,1,40,barchart-first-07-double-shortest-40,left,shortest,double,single,2026-03-17 21:06:26.0750000
819,63c047ef36e1348b19bb8010,4701,1,41,barchart-first-24-same-shortest-41,left,shortest,same,single,2026-03-17 21:06:27.8910000
820,697a9a37987821966bee194a,1211,1,41,barchart-first-11-same-shortest-41,right,shortest,same,single,2026-03-17 21:06:27.8530000
821,63c047ef36e1348b19bb8010,1753,1,42,barchart-first-17-same-shortest-42,right,shortest,same,single,2026-03-17 21:06:30.2380000
822,697a9a37987821966bee194a,1770,1,42,barchart-first-04-double-shortest-42,right,shortest,double,single,2026-03-17 21:06:30.1890000
823,63c047ef36e1348b19bb8010,1313,1,43,barchart-first-19-same-shortest-43,left,shortest,same,single,2026-03-17 21:06:32.1380000
824,697a9a37987821966bee194a,1377,1,43,barchart-first-12-random-shortest-43,left,shortest,random,single,2026-03-17 21:06:32.1340000
825,697a9a37987821966bee194a,2109,1,44,barchart-first-24-double-shortest-44,left,shortest,double,single,2026-03-17 21:06:34.8120000
826,63c047ef36e1348b19bb8010,2712,1,44,barchart-first-14-double-shortest-44,left,shortest,double,single,2026-03-17 21:06:35.4360000
827,697a9a37987821966bee194a,1487,1,45,barchart-first-22-double-shortest-45,right,shortest,double,single,2026-03-17 21:06:36.8610000
828,63c047ef36e1348b19bb8010,1407,1,45,barchart-first-07-random-shortest-45,left,shortest,random,single,2026-03-17 21:06:37.4240000
829,697a9a37987821966bee194a,1038,1,46,barchart-first-29-double-shortest-46,left,shortest,double,single,2026-03-17 21:06:38.4540000
830,63c047ef36e1348b19bb8010,1741,1,46,barchart-first-07-double-shortest-46,left,shortest,double,single,2026-03-17 21:06:39.7600000
831,63c047ef36e1348b19bb8010,1092,1,47,barchart-first-05-random-shortest-47,left,shortest,random,single,2026-03-17 21:06:41.4440000
832,697a9a37987821966bee194a,2286,1,47,barchart-first-06-double-shortest-47,left,shortest,double,single,2026-03-17 21:06:41.3020000
833,63c047ef36e1348b19bb8010,1865,1,48,barchart-second-15-random-tallest-0,right,tallest,random,single,2026-03-17 21:06:50.3580000
834,697a9a37987821966bee194a,2360,1,48,barchart-second-16-same-tallest-0,left,tallest,same,single,2026-03-17 21:06:50.0060000
835,697a9a37987821966bee194a,1043,1,49,barchart-second-18-random-tallest-1,left,tallest,random,single,2026-03-17 21:06:51.6250000
836,63c047ef36e1348b19bb8010,1713,1,49,barchart-second-23-double-tallest-1,right,tallest,double,single,2026-03-17 21:06:52.6720000
837,697a9a37987821966bee194a,917,1,50,barchart-second-19-double-tallest-2,right,tallest,double,single,2026-03-17 21:06:53.0960000
838,63c047ef36e1348b19bb8010,1386,1,50,barchart-second-26-double-tallest-2,left,tallest,double,single,2026-03-17 21:06:54.6460000
839,697a9a37987821966bee194a,732,1,51,barchart-second-13-same-tallest-3,left,tallest,same,single,2026-03-17 21:06:54.3890000
840,63c047ef36e1348b19bb8010,1095,1,51,barchart-second-07-same-tallest-3,left,tallest,same,single,2026-03-17 21:06:56.3320000
841,697a9a37987821966bee194a,1749,1,52,barchart-second-14-double-tallest-4,left,tallest,double,single,2026-03-17 21:06:56.7020000
842,63c047ef36e1348b19bb8010,919,1,52,barchart-second-05-double-tallest-4,right,tallest,double,single,2026-03-17 21:06:57.8460000
843,697a9a37987821966bee194a,1451,1,53,barchart-second-23-double-tallest-5,right,tallest,double,single,2026-03-17 21:06:58.7270000
844,63c047ef36e1348b19bb8010,1826,1,53,barchart-second-03-random-tallest-5,left,tallest,random,single,2026-03-17 21:07:00.2580000
845,697a9a37987821966bee194a,771,1,54,barchart-second-24-random-tallest-6,right,tallest,random,single,2026-03-17 21:07:00.0620000
846,63c047ef36e1348b19bb8010,1176,1,54,barchart-second-10-same-tallest-6,right,tallest,same,single,2026-03-17 21:07:02.0220000
847,697a9a37987821966bee194a,1216,1,55,barchart-second-10-double-tallest-7,right,tallest,double,single,2026-03-17 21:07:01.8390000
848,697a9a37987821966bee194a,672,1,56,barchart-second-06-same-tallest-8,right,tallest,same,single,2026-03-17 21:07:03.0640000
849,63c047ef36e1348b19bb8010,1677,1,55,barchart-second-14-random-tallest-7,left,tallest,random,single,2026-03-17 21:07:04.2900000
850,697a9a37987821966bee194a,1506,1,57,barchart-second-15-random-tallest-9,right,tallest,random,single,2026-03-17 21:07:05.1300000
851,63c047ef36e1348b19bb8010,812,1,56,barchart-second-27-double-tallest-8,right,tallest,double,single,2026-03-17 21:07:05.7040000
852,697a9a37987821966bee194a,986,1,58,barchart-second-01-same-tallest-10,left,tallest,same,single,2026-03-17 21:07:06.6730000
853,63c047ef36e1348b19bb8010,1281,1,57,barchart-second-20-random-tallest-9,right,tallest,random,single,2026-03-17 21:07:07.5800000
854,697a9a37987821966bee194a,1047,1,59,barchart-second-02-random-tallest-11,left,tallest,random,single,2026-03-17 21:07:08.2770000
855,63c047ef36e1348b19bb8010,1138,1,58,barchart-second-09-random-tallest-10,left,tallest,random,single,2026-03-17 21:07:09.3150000
856,697a9a37987821966bee194a,1025,1,60,barchart-second-29-same-tallest-12,left,tallest,same,single,2026-03-17 21:07:09.8670000
857,697a9a37987821966bee194a,914,1,61,barchart-second-18-double-tallest-13,left,tallest,double,single,2026-03-17 21:07:11.3420000
858,63c047ef36e1348b19bb8010,2274,1,59,barchart-second-11-same-tallest-11,left,tallest,same,single,2026-03-17 21:07:12.1840000
859,697a9a37987821966bee194a,780,1,62,barchart-second-01-random-tallest-14,left,tallest,random,single,2026-03-17 21:07:12.6980000
860,63c047ef36e1348b19bb8010,1665,1,60,barchart-second-25-random-tallest-12,right,tallest,random,single,2026-03-17 21:07:14.4460000
861,697a9a37987821966bee194a,890,1,63,barchart-second-27-double-tallest-15,right,tallest,double,single,2026-03-17 21:07:14.1470000
862,63c047ef36e1348b19bb8010,1026,1,61,barchart-second-16-same-tallest-13,left,tallest,same,single,2026-03-17 21:07:16.0670000
863,697a9a37987821966bee194a,1199,1,64,barchart-second-30-same-tallest-16,right,tallest,same,single,2026-03-17 21:07:15.8990000
864,63c047ef36e1348b19bb8010,1567,1,62,barchart-second-30-same-tallest-14,right,tallest,same,single,2026-03-17 21:07:18.2280000
865,697a9a37987821966bee194a,1471,1,65,barchart-second-02-same-tallest-17,left,tallest,same,single,2026-03-17 21:07:17.9340000
866,697a9a37987821966bee194a,865,1,66,barchart-second-21-random-tallest-18,left,tallest,random,single,2026-03-17 21:07:19.3580000
867,63c047ef36e1348b19bb8010,2151,1,63,barchart-second-23-same-tallest-15,right,tallest,same,single,2026-03-17 21:07:20.9700000
868,697a9a37987821966bee194a,806,1,67,barchart-second-26-same-tallest-19,left,tallest,same,single,2026-03-17 21:07:20.7200000
869,697a9a37987821966bee194a,994,1,68,barchart-second-09-random-tallest-20,left,tallest,random,single,2026-03-17 21:07:22.2730000
870,63c047ef36e1348b19bb8010,1600,1,64,barchart-second-00-same-tallest-16,right,tallest,same,single,2026-03-17 21:07:23.1560000
871,63c047ef36e1348b19bb8010,977,1,65,barchart-second-18-same-tallest-17,left,tallest,same,single,2026-03-17 21:07:24.7270000
872,697a9a37987821966bee194a,2071,1,69,barchart-second-17-same-tallest-21,left,tallest,same,single,2026-03-17 21:07:24.9130000
873,63c047ef36e1348b19bb8010,1184,1,66,barchart-second-16-double-tallest-18,left,tallest,double,single,2026-03-17 21:07:26.5080000
874,697a9a37987821966bee194a,1942,1,70,barchart-second-22-same-tallest-22,right,tallest,same,single,2026-03-17 21:07:27.4140000
875,63c047ef36e1348b19bb8010,1415,1,67,barchart-second-17-double-tallest-19,left,tallest,double,single,2026-03-17 21:07:28.5120000
876,697a9a37987821966bee194a,989,1,71,barchart-second-31-same-tallest-23,right,tallest,same,single,2026-03-17 21:07:28.9620000
877,63c047ef36e1348b19bb8010,2776,1,68,barchart-second-11-double-tallest-20,left,tallest,double,single,2026-03-17 21:07:31.8780000
878,63c047ef36e1348b19bb8010,865,1,69,barchart-second-06-double-tallest-21,right,tallest,double,single,2026-03-17 21:07:33.3280000
879,63c047ef36e1348b19bb8010,888,1,70,barchart-second-24-random-tallest-22,right,tallest,random,single,2026-03-17 21:07:34.8040000
880,697a9a37987821966bee194a,3779,1,72,barchart-second-28-double-tallest-24,right,tallest,double,single,2026-03-17 21:07:35.3080000
881,63c047ef36e1348b19bb8010,753,1,71,barchart-second-24-double-tallest-23,right,tallest,double,single,2026-03-17 21:07:36.1400000
882,697a9a37987821966bee194a,906,1,73,barchart-second-26-double-tallest-25,left,tallest,double,single,2026-03-17 21:07:36.7690000
883,697a9a37987821966bee194a,1570,1,74,barchart-second-25-double-tallest-26,right,tallest,double,single,2026-03-17 21:07:38.9000000
884,63c047ef36e1348b19bb8010,1161,1,72,barchart-second-12-same-tallest-24,right,tallest,same,single,2026-03-17 21:07:40.1600000
885,697a9a37987821966bee194a,685,1,75,barchart-second-06-random-tallest-27,right,tallest,random,single,2026-03-17 21:07:40.1470000
886,63c047ef36e1348b19bb8010,729,1,73,barchart-second-13-double-tallest-25,left,tallest,double,single,2026-03-17 21:07:41.4720000
887,697a9a37987821966bee194a,913,1,76,barchart-second-27-random-tallest-28,right,tallest,random,single,2026-03-17 21:07:41.6180000
888,63c047ef36e1348b19bb8010,1078,1,74,barchart-second-22-random-tallest-26,right,tallest,random,single,2026-03-17 21:07:43.1340000
889,63c047ef36e1348b19bb8010,1064,1,75,barchart-second-15-same-tallest-27,right,tallest,same,single,2026-03-17 21:07:44.7820000
890,697a9a37987821966bee194a,2807,1,77,barchart-second-13-random-tallest-29,left,tallest,random,single,2026-03-17 21:07:44.9810000
891,697a9a37987821966bee194a,810,1,78,barchart-second-05-double-tallest-30,right,tallest,double,single,2026-03-17 21:07:46.3500000
892,63c047ef36e1348b19bb8010,2242,1,76,barchart-second-02-random-tallest-28,left,tallest,random,single,2026-03-17 21:07:47.6180000
893,697a9a37987821966bee194a,728,1,79,barchart-second-21-same-tallest-31,left,tallest,same,single,2026-03-17 21:07:47.6350000
894,63c047ef36e1348b19bb8010,1019,1,77,barchart-second-30-double-tallest-29,right,tallest,double,single,2026-03-17 21:07:49.2320000
895,697a9a37987821966bee194a,829,1,80,barchart-second-25-same-tallest-32,right,tallest,same,single,2026-03-17 21:07:49.0190000
896,697a9a37987821966bee194a,663,1,81,barchart-second-10-random-tallest-33,right,tallest,random,single,2026-03-17 21:07:50.2550000
897,63c047ef36e1348b19bb8010,2309,1,78,barchart-second-22-same-tallest-30,right,tallest,same,single,2026-03-17 21:07:52.1300000
898,697a9a37987821966bee194a,1083,1,82,barchart-second-13-double-tallest-34,left,tallest,double,single,2026-03-17 21:07:51.9020000
899,697a9a37987821966bee194a,1338,1,83,barchart-second-03-double-tallest-35,left,tallest,double,single,2026-03-17 21:07:53.8020000
900,63c047ef36e1348b19bb8010,1630,1,79,barchart-second-04-same-tallest-31,left,tallest,same,single,2026-03-17 21:07:54.3440000
901,697a9a37987821966bee194a,564,1,84,barchart-second-09-double-tallest-36,left,tallest,double,single,2026-03-17 21:07:54.9210000
902,697a9a37987821966bee194a,607,1,85,barchart-second-28-random-tallest-37,right,tallest,random,single,2026-03-17 21:07:56.0850000
903,63c047ef36e1348b19bb8010,1868,1,80,barchart-second-25-double-tallest-32,right,tallest,double,single,2026-03-17 21:07:56.7940000
904,697a9a37987821966bee194a,875,1,86,barchart-second-11-random-tallest-38,left,tallest,random,single,2026-03-17 21:07:57.5180000
905,63c047ef36e1348b19bb8010,1239,1,81,barchart-second-29-same-tallest-33,left,tallest,same,single,2026-03-17 21:07:58.6320000
906,697a9a37987821966bee194a,537,1,87,barchart-second-00-same-tallest-39,right,tallest,same,single,2026-03-17 21:07:58.6090000
907,697a9a37987821966bee194a,702,1,88,barchart-second-11-double-tallest-40,left,tallest,double,single,2026-03-17 21:07:59.8720000
908,63c047ef36e1348b19bb8010,1508,1,82,barchart-second-28-double-tallest-34,right,tallest,double,single,2026-03-17 21:08:00.7240000
909,697a9a37987821966bee194a,570,1,89,barchart-second-19-same-tallest-41,right,tallest,same,single,2026-03-17 21:08:01.0110000
910,63c047ef36e1348b19bb8010,1250,1,83,barchart-second-08-random-tallest-35,left,tallest,random,single,2026-03-17 21:08:02.5560000
911,697a9a37987821966bee194a,977,1,90,barchart-second-17-double-tallest-42,left,tallest,double,single,2026-03-17 21:08:02.5560000
912,697a9a37987821966bee194a,606,1,91,barchart-second-31-random-tallest-43,right,tallest,random,single,2026-03-17 21:08:03.7170000
913,63c047ef36e1348b19bb8010,1842,1,84,barchart-second-21-double-tallest-36,left,tallest,double,single,2026-03-17 21:08:04.9100000
914,697a9a37987821966bee194a,720,1,92,barchart-second-26-random-tallest-44,left,tallest,random,single,2026-03-17 21:08:05.0020000
915,697a9a37987821966bee194a,543,1,93,barchart-second-00-random-tallest-45,right,tallest,random,single,2026-03-17 21:08:06.1200000
916,63c047ef36e1348b19bb8010,1853,1,85,barchart-second-03-double-tallest-37,left,tallest,double,single,2026-03-17 21:08:07.3600000
917,697a9a37987821966bee194a,577,1,94,barchart-second-12-double-tallest-46,right,tallest,double,single,2026-03-17 21:08:07.2720000
918,697a9a37987821966bee194a,691,1,95,barchart-second-28-same-tallest-47,right,tallest,same,single,2026-03-17 21:08:08.5210000
919,63c047ef36e1348b19bb8010,2227,1,86,barchart-second-04-random-tallest-38,left,tallest,random,single,2026-03-17 21:08:10.1840000
920,63c047ef36e1348b19bb8010,1253,1,87,barchart-second-27-same-tallest-39,right,tallest,same,single,2026-03-17 21:08:12.0220000
921,63c047ef36e1348b19bb8010,1319,1,88,barchart-second-26-same-tallest-40,left,tallest,same,single,2026-03-17 21:08:13.9240000
922,63c047ef36e1348b19bb8010,890,1,89,barchart-second-19-random-tallest-41,right,tallest,random,single,2026-03-17 21:08:15.4240000
923,63c047ef36e1348b19bb8010,1021,1,90,barchart-second-06-random-tallest-42,right,tallest,random,single,2026-03-17 21:08:17.0300000
924,63c047ef36e1348b19bb8010,1747,1,91,barchart-second-29-double-tallest-43,left,tallest,double,single,2026-03-17 21:08:19.3680000
925,63c047ef36e1348b19bb8010,1429,1,92,barchart-second-29-random-tallest-44,left,tallest,random,single,2026-03-17 21:08:21.3820000
926,63c047ef36e1348b19bb8010,1189,1,93,barchart-second-10-random-tallest-45,right,tallest,random,single,2026-03-17 21:08:23.1640000
927,63c047ef36e1348b19bb8010,1246,1,94,barchart-second-08-same-tallest-46,left,tallest,same,single,2026-03-17 21:08:24.9920000
928,63c047ef36e1348b19bb8010,1886,1,95,barchart-second-17-random-tallest-47,left,tallest,random,single,2026-03-17 21:08:27.4680000
929,66ecded667f721bca7e5609d,3870,1,0,barchart-first-16-random-tallest-0,left,tallest,random,single,2026-03-17 21:25:53.0540000
930,66ecded667f721bca7e5609d,2186,1,1,barchart-first-14-same-tallest-1,left,tallest,same,single,2026-03-17 21:25:55.8850000
931,66ecded667f721bca7e5609d,1017,1,2,barchart-first-31-double-tallest-2,right,tallest,double,single,2026-03-17 21:25:57.5390000
932,66ecded667f721bca7e5609d,1158,1,3,barchart-first-23-random-tallest-3,right,tallest,random,single,2026-03-17 21:25:59.3270000
933,66ecded667f721bca7e5609d,989,1,4,barchart-first-10-random-tallest-4,right,tallest,random,single,2026-03-17 21:26:00.9380000
934,66ecded667f721bca7e5609d,1770,1,5,barchart-first-14-random-tallest-5,left,tallest,random,single,2026-03-17 21:26:03.3150000
935,66ecded667f721bca7e5609d,1198,1,6,barchart-first-04-same-tallest-6,left,tallest,same,single,2026-03-17 21:26:05.1230000
936,66ecded667f721bca7e5609d,743,1,7,barchart-first-13-random-tallest-7,left,tallest,random,single,2026-03-17 21:26:06.4830000
937,66ecded667f721bca7e5609d,1083,1,8,barchart-first-30-random-tallest-8,right,tallest,random,single,2026-03-17 21:26:08.6610000
938,66ecded667f721bca7e5609d,2285,1,9,barchart-first-04-random-tallest-9,left,tallest,random,single,2026-03-17 21:26:11.5800000
939,66ecded667f721bca7e5609d,1636,1,10,barchart-first-16-same-tallest-10,left,tallest,same,single,2026-03-17 21:26:13.8440000
940,66ecded667f721bca7e5609d,1170,1,11,barchart-first-14-double-tallest-11,left,tallest,double,single,2026-03-17 21:26:15.6300000
941,66ecded667f721bca7e5609d,838,1,12,barchart-first-21-double-tallest-12,left,tallest,double,single,2026-03-17 21:26:16.9790000
942,66ecded667f721bca7e5609d,744,1,13,barchart-first-19-double-tallest-13,right,tallest,double,single,2026-03-17 21:26:18.4390000
943,66ecded667f721bca7e5609d,1296,1,14,barchart-first-25-double-tallest-14,right,tallest,double,single,2026-03-17 21:26:20.3620000
944,66ecded667f721bca7e5609d,1061,1,15,barchart-first-24-double-tallest-15,right,tallest,double,single,2026-03-17 21:26:22.0620000
945,66ecded667f721bca7e5609d,1145,1,16,barchart-first-25-same-tallest-16,right,tallest,same,single,2026-03-17 21:26:23.8430000
946,66ecded667f721bca7e5609d,1655,1,17,barchart-first-16-double-tallest-17,left,tallest,double,single,2026-03-17 21:26:26.1350000
947,66ecded667f721bca7e5609d,1301,1,18,barchart-first-13-same-tallest-18,left,tallest,same,single,2026-03-17 21:26:28.0630000
948,66ecded667f721bca7e5609d,921,1,19,barchart-first-00-double-tallest-19,right,tallest,double,single,2026-03-17 21:26:29.6140000
949,66ecded667f721bca7e5609d,774,1,20,barchart-first-24-same-tallest-20,right,tallest,same,single,2026-03-17 21:26:31.0210000
950,66ecded667f721bca7e5609d,1087,1,21,barchart-first-22-random-tallest-21,right,tallest,random,single,2026-03-17 21:26:32.7310000
951,66ecded667f721bca7e5609d,896,1,22,barchart-first-23-same-tallest-22,right,tallest,same,single,2026-03-17 21:26:34.2520000
952,66ecded667f721bca7e5609d,889,1,23,barchart-first-10-double-tallest-23,right,tallest,double,single,2026-03-17 21:26:35.7760000
953,66ecded667f721bca7e5609d,1850,1,24,barchart-first-23-double-tallest-24,right,tallest,double,single,2026-03-17 21:26:45.1050000
954,66ecded667f721bca7e5609d,889,1,25,barchart-first-18-same-tallest-25,left,tallest,same,single,2026-03-17 21:26:46.6200000
