id,participant_id,response_time,correct,trial_number,stimuli_number,response,slope,legend,statement_type,statement_truth,attention,time_when
866,66e62716a40afa9a9b4d23c6,11356,1,22,linechart-real-8-ordered-main_effect-0-2,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:35:05.821
867,6943a4da7dee8750219a1aaf,11360,1,9,linechart-real-29-ordered-interaction-1-2,right,increasing,ordered,interaction,1,dual,2026-03-18 21:35:15.753
868,69b19be44bc129f85f90f89d,42595,0,25,linechart-real-6-shuffled-main_effect-0-30,right,increasing,shuffled,main_effect,0,dual,2026-03-18 21:35:21.376
869,69b19be44bc129f85f90f89d,1396,1,26,linechart-real-1-shuffled-main_effect-0-26,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:35:24.480
870,69b0666b647ba8daed82d623,15525,1,16,linechart-real-16-ordered-main_effect-0-3,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:35:23.635
871,69b19be44bc129f85f90f89d,1691,1,27,linechart-real-2-ordered-main_effect-1-28,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:35:26.847
872,6943a4da7dee8750219a1aaf,12020,1,10,linechart-real-28-shuffled-interaction-0-16,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:35:28.360
873,69b19be44bc129f85f90f89d,1777,0,28,linechart-real-12-ordered-main_effect-0-13,right,increasing,ordered,main_effect,0,dual,2026-03-18 21:35:29.280
874,5cd3ff1ac99584000199dd15,19821,1,4,linechart-real-31-ordered-interaction-0-12,left,increasing,ordered,interaction,0,dual,2026-03-18 21:35:25.580
875,66e62716a40afa9a9b4d23c6,21191,1,23,linechart-real-15-ordered-interaction-1-19,right,increasing,ordered,interaction,1,dual,2026-03-18 21:35:29.189
876,69b19be44bc129f85f90f89d,1773,1,29,linechart-real-28-shuffled-main_effect-0-14,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:35:32.752
877,69b19be44bc129f85f90f89d,1212,0,30,linechart-real-20-shuffled-main_effect-0-16,right,increasing,shuffled,main_effect,0,dual,2026-03-18 21:35:34.671
878,66e62716a40afa9a9b4d23c6,7136,1,24,linechart-real-29-shuffled-main_effect-1-16,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:35:40.424
879,69b0666b647ba8daed82d623,18731,0,17,linechart-real-6-shuffled-interaction-1-29,left,increasing,shuffled,interaction,1,dual,2026-03-18 21:35:42.972
880,6943a4da7dee8750219a1aaf,21818,1,11,linechart-real-22-ordered-interaction-1-13,right,increasing,ordered,interaction,1,dual,2026-03-18 21:35:50.816
881,66e62716a40afa9a9b4d23c6,6736,1,25,linechart-real-22-shuffled-interaction-0-8,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:35:49.343
882,69b19be44bc129f85f90f89d,21116,1,31,linechart-real-10-shuffled-interaction-0-5,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:35:57.482
883,66e62716a40afa9a9b4d23c6,4537,1,26,linechart-real-26-ordered-interaction-0-10,left,increasing,ordered,interaction,0,dual,2026-03-18 21:35:56.178
884,69b0666b647ba8daed82d623,14622,1,18,linechart-real-8-shuffled-interaction-0-28,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:35:59.356
885,66e62716a40afa9a9b4d23c6,4879,1,27,linechart-real-11-shuffled-main_effect-1-17,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:36:03.179
886,66e62716a40afa9a9b4d23c6,4949,1,28,linechart-real-21-shuffled-main_effect-1-18,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:36:10.205
887,6943a4da7dee8750219a1aaf,23847,1,12,linechart-real-12-ordered-main_effect-0-15,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:36:15.288
888,69b0666b647ba8daed82d623,16239,1,19,linechart-real-9-ordered-interaction-1-17,right,increasing,ordered,interaction,1,dual,2026-03-18 21:36:16.236
889,66e62716a40afa9a9b4d23c6,4452,1,29,linechart-real-12-ordered-main_effect-1-9,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:36:16.842
890,66e62716a40afa9a9b4d23c6,3853,1,30,linechart-real-6-shuffled-interaction-0-0,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:36:22.801
891,6943a4da7dee8750219a1aaf,12377,1,13,linechart-real-19-ordered-main_effect-0-5,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:36:28.280
892,66e62716a40afa9a9b4d23c6,8710,1,31,linechart-real-4-ordered-main_effect-0-14,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:36:32.502
893,69b0666b647ba8daed82d623,20705,0,20,linechart-real-22-ordered-interaction-1-31,left,increasing,ordered,interaction,1,dual,2026-03-18 21:36:37.607
894,6943a4da7dee8750219a1aaf,22682,0,14,linechart-real-1-shuffled-interaction-0-6,right,increasing,shuffled,interaction,0,dual,2026-03-18 21:36:51.568
895,69b0666b647ba8daed82d623,14779,0,21,linechart-real-11-shuffled-interaction-1-6,left,increasing,shuffled,interaction,1,dual,2026-03-18 21:36:54.057
896,6943a4da7dee8750219a1aaf,14198,1,15,linechart-real-11-ordered-main_effect-1-3,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:37:07.416
897,69b0666b647ba8daed82d623,27105,1,22,linechart-real-0-ordered-main_effect-0-18,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:37:22.795
898,6943a4da7dee8750219a1aaf,14213,1,16,linechart-real-10-ordered-main_effect-1-26,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:37:25.936
899,6943a4da7dee8750219a1aaf,10113,1,17,linechart-real-21-shuffled-main_effect-1-9,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:37:36.640
900,69b0666b647ba8daed82d623,20231,1,23,linechart-real-3-shuffled-interaction-1-14,right,increasing,shuffled,interaction,1,dual,2026-03-18 21:37:43.644
901,6943a4da7dee8750219a1aaf,19657,1,18,linechart-real-31-shuffled-main_effect-1-19,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:37:56.903
902,69b0666b647ba8daed82d623,17393,1,24,linechart-real-24-ordered-interaction-0-19,left,increasing,ordered,interaction,0,dual,2026-03-18 21:38:10.862
903,6943a4da7dee8750219a1aaf,30243,1,19,linechart-real-26-ordered-interaction-0-21,left,increasing,ordered,interaction,0,dual,2026-03-18 21:38:27.768
904,69b0666b647ba8daed82d623,21537,1,25,linechart-real-26-ordered-main_effect-1-1,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:38:33.017
905,6943a4da7dee8750219a1aaf,18714,1,20,linechart-real-18-shuffled-main_effect-1-0,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:38:47.112
906,69b0666b647ba8daed82d623,17453,1,26,linechart-real-29-shuffled-main_effect-0-4,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:38:51.085
907,69b0666b647ba8daed82d623,12874,1,27,linechart-real-23-ordered-main_effect-1-0,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:39:04.570
908,6943a4da7dee8750219a1aaf,20871,1,21,linechart-real-25-ordered-interaction-0-27,left,increasing,ordered,interaction,0,dual,2026-03-18 21:39:08.576
909,69b0666b647ba8daed82d623,9571,1,28,linechart-real-20-shuffled-main_effect-0-23,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:39:14.750
910,6943a4da7dee8750219a1aaf,12985,1,22,linechart-real-14-ordered-main_effect-0-24,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:39:22.191
911,69b0666b647ba8daed82d623,15315,1,29,linechart-real-30-ordered-main_effect-0-11,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:39:30.717
912,69b0666b647ba8daed82d623,13306,1,30,linechart-real-12-ordered-main_effect-0-8,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:39:44.682
913,6943a4da7dee8750219a1aaf,28865,1,23,linechart-real-30-ordered-main_effect-0-18,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:39:51.687
914,69b0666b647ba8daed82d623,7105,1,31,linechart-real-4-shuffled-interaction-0-20,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:39:52.407
915,6943a4da7dee8750219a1aaf,16002,1,24,linechart-real-13-shuffled-interaction-0-8,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:40:14.664
916,6943a4da7dee8750219a1aaf,25907,1,25,linechart-real-23-shuffled-main_effect-1-11,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:40:41.199
917,6943a4da7dee8750219a1aaf,15558,1,26,linechart-real-3-ordered-main_effect-1-23,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:40:57.392
918,6943a4da7dee8750219a1aaf,16173,1,27,linechart-real-24-ordered-interaction-0-14,left,increasing,ordered,interaction,0,dual,2026-03-18 21:41:14.191
919,6943a4da7dee8750219a1aaf,19977,1,28,linechart-real-27-ordered-interaction-1-7,right,increasing,ordered,interaction,1,dual,2026-03-18 21:41:34.815
920,6943a4da7dee8750219a1aaf,15692,1,29,linechart-real-16-shuffled-main_effect-0-29,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:41:51.127
921,6943a4da7dee8750219a1aaf,23032,1,30,linechart-real-4-shuffled-interaction-0-10,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:42:14.800
922,6943a4da7dee8750219a1aaf,35917,1,31,linechart-real-5-shuffled-interaction-1-22,right,increasing,shuffled,interaction,1,dual,2026-03-18 21:42:51.335
923,69b0d77ac396f921bd860bba,7686,1,0,linechart-real-4-shuffled-interaction-1-19,right,increasing,shuffled,interaction,1,dual,2026-03-18 21:44:56.743
924,69b0d77ac396f921bd860bba,5512,1,1,linechart-real-26-ordered-main_effect-0-30,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:45:02.888
925,69b0d77ac396f921bd860bba,8913,1,2,linechart-real-25-shuffled-main_effect-0-22,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:45:12.419
926,69b0d77ac396f921bd860bba,5762,1,3,linechart-real-23-shuffled-main_effect-1-6,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:45:18.850
927,69b0d77ac396f921bd860bba,6987,1,4,linechart-real-22-ordered-main_effect-1-16,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:45:26.491
928,69b0d77ac396f921bd860bba,5118,1,5,linechart-real-1-ordered-main_effect-1-14,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:45:32.204
929,69b0d77ac396f921bd860bba,8340,1,6,linechart-real-10-shuffled-interaction-0-31,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:45:41.169
930,69b0d77ac396f921bd860bba,11147,1,7,linechart-real-21-ordered-main_effect-0-9,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:45:52.932
931,69b0d77ac396f921bd860bba,7386,1,8,linechart-real-6-ordered-main_effect-0-28,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:46:06.950
932,69b0d77ac396f921bd860bba,4154,1,9,linechart-real-29-ordered-interaction-0-1,left,increasing,ordered,interaction,0,dual,2026-03-18 21:46:11.733
933,69b0d77ac396f921bd860bba,4933,1,10,linechart-real-2-ordered-interaction-1-5,right,increasing,ordered,interaction,1,dual,2026-03-18 21:46:17.388
934,69b0d77ac396f921bd860bba,8243,1,11,linechart-real-17-shuffled-main_effect-1-0,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:46:26.237
935,69b0d77ac396f921bd860bba,9554,1,12,linechart-real-11-shuffled-main_effect-0-11,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:46:36.439
936,69b0d77ac396f921bd860bba,3464,1,13,linechart-real-18-ordered-interaction-1-29,right,increasing,ordered,interaction,1,dual,2026-03-18 21:46:40.530
937,69b0d77ac396f921bd860bba,7369,1,14,linechart-real-31-shuffled-main_effect-1-27,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:46:48.520
938,69b0d77ac396f921bd860bba,7055,1,15,linechart-real-20-shuffled-interaction-1-21,right,increasing,shuffled,interaction,1,dual,2026-03-18 21:46:56.193
939,69b0d77ac396f921bd860bba,4134,1,16,linechart-real-19-shuffled-interaction-0-18,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:47:03.225
940,69b0d77ac396f921bd860bba,3446,1,17,linechart-real-7-ordered-interaction-1-10,right,increasing,ordered,interaction,1,dual,2026-03-18 21:47:07.280
941,69b0d77ac396f921bd860bba,3216,1,18,linechart-real-12-shuffled-main_effect-0-24,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:47:11.115
942,667871d17d7fdf0358f82a28,4143,0,0,linechart-real-17-ordered-main_effect-1-4,left,increasing,ordered,main_effect,1,dual,2026-03-18 21:47:09.217
943,667871d17d7fdf0358f82a28,428,0,1,linechart-real-25-ordered-main_effect-0-16,right,increasing,ordered,main_effect,0,dual,2026-03-18 21:47:11.221
944,69b0d77ac396f921bd860bba,3519,1,19,linechart-real-8-shuffled-interaction-0-25,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:47:15.262
945,667871d17d7fdf0358f82a28,360,1,2,linechart-real-22-ordered-main_effect-0-26,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:47:13.192
946,667871d17d7fdf0358f82a28,487,1,3,linechart-real-26-shuffled-interaction-0-14,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:47:14.285
947,667871d17d7fdf0358f82a28,483,0,4,linechart-real-29-shuffled-interaction-0-0,right,increasing,shuffled,interaction,0,dual,2026-03-18 21:47:15.343
948,69b0d77ac396f921bd860bba,3338,1,20,linechart-real-3-shuffled-interaction-1-23,right,increasing,shuffled,interaction,1,dual,2026-03-18 21:47:19.213
949,667871d17d7fdf0358f82a28,356,0,5,linechart-real-21-ordered-interaction-0-24,right,increasing,ordered,interaction,0,dual,2026-03-18 21:47:17.278
950,667871d17d7fdf0358f82a28,513,1,6,linechart-real-8-shuffled-interaction-0-6,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:47:19.397
951,667871d17d7fdf0358f82a28,744,1,7,linechart-real-4-ordered-interaction-0-7,left,increasing,ordered,interaction,0,dual,2026-03-18 21:47:20.749
952,69b0d77ac396f921bd860bba,5319,1,21,linechart-real-28-shuffled-interaction-1-20,right,increasing,shuffled,interaction,1,dual,2026-03-18 21:47:25.122
953,69b0d77ac396f921bd860bba,7018,1,22,linechart-real-27-shuffled-interaction-0-12,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:47:32.834
954,667871d17d7fdf0358f82a28,2290,1,8,linechart-real-19-ordered-main_effect-1-17,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:47:30.471
955,667871d17d7fdf0358f82a28,1930,0,9,linechart-real-18-ordered-main_effect-1-18,left,increasing,ordered,main_effect,1,dual,2026-03-18 21:47:33.010
956,667871d17d7fdf0358f82a28,699,1,10,linechart-real-24-ordered-interaction-1-21,right,increasing,ordered,interaction,1,dual,2026-03-18 21:47:35.314
957,69b0d77ac396f921bd860bba,5714,1,23,linechart-real-0-ordered-main_effect-0-7,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:47:39.178
958,667871d17d7fdf0358f82a28,1258,1,11,linechart-real-28-shuffled-main_effect-1-22,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:47:37.153
959,667871d17d7fdf0358f82a28,1408,0,12,linechart-real-15-shuffled-main_effect-0-30,right,increasing,shuffled,main_effect,0,dual,2026-03-18 21:47:39.177
960,667871d17d7fdf0358f82a28,468,0,13,linechart-real-9-shuffled-interaction-1-28,left,increasing,shuffled,interaction,1,dual,2026-03-18 21:47:41.220
961,667871d17d7fdf0358f82a28,1011,1,14,linechart-real-20-shuffled-main_effect-1-29,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:47:43.814
962,69b0d77ac396f921bd860bba,5093,1,24,linechart-real-24-ordered-main_effect-1-4,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:47:47.189
963,667871d17d7fdf0358f82a28,1708,0,15,linechart-real-16-shuffled-interaction-0-11,right,increasing,shuffled,interaction,0,dual,2026-03-18 21:47:46.131
964,69b0d77ac396f921bd860bba,2913,1,25,linechart-real-13-ordered-interaction-0-17,left,increasing,ordered,interaction,0,dual,2026-03-18 21:47:50.694
965,667871d17d7fdf0358f82a28,757,0,16,linechart-real-31-shuffled-main_effect-1-9,left,increasing,shuffled,main_effect,1,dual,2026-03-18 21:47:51.065
966,667871d17d7fdf0358f82a28,699,0,17,linechart-real-12-ordered-main_effect-0-27,right,increasing,ordered,main_effect,0,dual,2026-03-18 21:47:53.388
967,69b0d77ac396f921bd860bba,6835,1,26,linechart-real-30-ordered-main_effect-1-15,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:47:58.141
968,667871d17d7fdf0358f82a28,910,0,18,linechart-real-2-ordered-main_effect-1-31,left,increasing,ordered,main_effect,1,dual,2026-03-18 21:47:55.919
969,667871d17d7fdf0358f82a28,811,0,19,linechart-real-13-shuffled-main_effect-0-2,right,increasing,shuffled,main_effect,0,dual,2026-03-18 21:47:58.308
970,69b0d77ac396f921bd860bba,2998,1,27,linechart-real-15-ordered-interaction-0-3,left,increasing,ordered,interaction,0,dual,2026-03-18 21:48:01.799
971,667871d17d7fdf0358f82a28,821,0,20,linechart-real-11-ordered-interaction-1-10,left,increasing,ordered,interaction,1,dual,2026-03-18 21:48:00.743
972,667871d17d7fdf0358f82a28,564,1,21,linechart-real-6-ordered-interaction-1-12,right,increasing,ordered,interaction,1,dual,2026-03-18 21:48:02.904
973,69b0d77ac396f921bd860bba,3521,1,28,linechart-real-16-ordered-interaction-1-26,right,increasing,ordered,interaction,1,dual,2026-03-18 21:48:06.376
974,667871d17d7fdf0358f82a28,719,0,22,linechart-real-7-ordered-interaction-0-23,right,increasing,ordered,interaction,0,dual,2026-03-18 21:48:04.228
975,69b0d77ac396f921bd860bba,2638,1,29,linechart-real-5-ordered-interaction-1-2,right,increasing,ordered,interaction,1,dual,2026-03-18 21:48:09.752
976,667871d17d7fdf0358f82a28,1295,1,23,linechart-real-10-ordered-interaction-0-19,left,increasing,ordered,interaction,0,dual,2026-03-18 21:48:07.138
977,69b0d77ac396f921bd860bba,3402,1,30,linechart-real-14-shuffled-main_effect-0-8,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:48:13.852
978,667871d17d7fdf0358f82a28,2195,0,24,linechart-real-14-shuffled-interaction-1-15,left,increasing,shuffled,interaction,1,dual,2026-03-18 21:48:14.465
979,667871d17d7fdf0358f82a28,1801,0,25,linechart-real-30-shuffled-main_effect-0-20,right,increasing,shuffled,main_effect,0,dual,2026-03-18 21:48:17.877
980,69b0d77ac396f921bd860bba,6949,1,31,linechart-real-9-shuffled-main_effect-0-13,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:48:21.457
981,667871d17d7fdf0358f82a28,2393,0,26,linechart-real-23-shuffled-interaction-1-3,left,increasing,shuffled,interaction,1,dual,2026-03-18 21:48:21.898
982,667871d17d7fdf0358f82a28,2690,1,27,linechart-real-1-ordered-main_effect-1-8,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:48:26.165
983,667871d17d7fdf0358f82a28,2803,1,28,linechart-real-3-shuffled-interaction-0-25,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:48:29.576
984,667871d17d7fdf0358f82a28,2907,1,29,linechart-real-0-shuffled-main_effect-1-13,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:48:33.083
985,667871d17d7fdf0358f82a28,2781,1,30,linechart-real-27-shuffled-main_effect-0-5,left,increasing,shuffled,main_effect,0,dual,2026-03-18 21:48:36.476
986,5ee00b8630f30b34f2a5dc1c,7192,1,0,linechart-real-30-shuffled-interaction-0-20,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:48:38.851
987,667871d17d7fdf0358f82a28,3623,1,31,linechart-real-5-ordered-interaction-1-1,right,increasing,ordered,interaction,1,dual,2026-03-18 21:48:40.710
988,5ee00b8630f30b34f2a5dc1c,12614,0,1,linechart-real-9-ordered-main_effect-0-14,right,increasing,ordered,main_effect,0,dual,2026-03-18 21:48:52.031
989,5ee00b8630f30b34f2a5dc1c,8336,1,2,linechart-real-20-ordered-main_effect-0-31,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:49:01.935
990,5ee00b8630f30b34f2a5dc1c,6593,1,3,linechart-real-24-ordered-main_effect-1-6,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:49:09.125
991,5ee00b8630f30b34f2a5dc1c,7907,1,4,linechart-real-12-ordered-interaction-0-2,left,increasing,ordered,interaction,0,dual,2026-03-18 21:49:17.626
992,5ee00b8630f30b34f2a5dc1c,10231,1,5,linechart-real-7-shuffled-main_effect-1-13,right,increasing,shuffled,main_effect,1,dual,2026-03-18 21:49:28.452
993,5ee00b8630f30b34f2a5dc1c,9438,1,6,linechart-real-11-shuffled-interaction-1-4,right,increasing,shuffled,interaction,1,dual,2026-03-18 21:49:38.490
994,6991551b7b0c4970e11f07db,11316,1,0,linechart-real-20-ordered-interaction-0-9,left,increasing,ordered,interaction,0,single,2026-03-18 21:49:39.464
995,5ee00b8630f30b34f2a5dc1c,9376,1,7,linechart-real-8-ordered-interaction-0-24,left,increasing,ordered,interaction,0,dual,2026-03-18 21:49:48.454
996,6991551b7b0c4970e11f07db,11005,0,1,linechart-real-28-shuffled-main_effect-1-28,left,increasing,shuffled,main_effect,1,single,2026-03-18 21:49:51.081
997,5ee00b8630f30b34f2a5dc1c,8629,1,8,linechart-real-25-shuffled-interaction-1-29,right,increasing,shuffled,interaction,1,dual,2026-03-18 21:50:03.160
998,5ee00b8630f30b34f2a5dc1c,6136,1,9,linechart-real-1-ordered-interaction-1-10,right,increasing,ordered,interaction,1,dual,2026-03-18 21:50:09.870
999,5ee00b8630f30b34f2a5dc1c,5718,1,10,linechart-real-29-ordered-main_effect-1-25,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:50:16.166
1000,6991551b7b0c4970e11f07db,23097,1,2,linechart-real-14-ordered-interaction-0-1,left,increasing,ordered,interaction,0,single,2026-03-18 21:50:15.822
1001,5ee00b8630f30b34f2a5dc1c,6597,1,11,linechart-real-10-ordered-main_effect-1-0,right,increasing,ordered,main_effect,1,dual,2026-03-18 21:50:23.365
1002,5ee00b8630f30b34f2a5dc1c,4667,1,12,linechart-real-2-ordered-main_effect-0-15,left,increasing,ordered,main_effect,0,dual,2026-03-18 21:50:28.624
1003,6991551b7b0c4970e11f07db,14314,1,3,linechart-real-15-shuffled-interaction-0-14,left,increasing,shuffled,interaction,0,single,2026-03-18 21:50:30.782
1004,5ee00b8630f30b34f2a5dc1c,8045,1,13,linechart-real-14-ordered-interaction-0-22,left,increasing,ordered,interaction,0,dual,2026-03-18 21:50:37.258
1005,5ee00b8630f30b34f2a5dc1c,7570,1,14,linechart-real-4-shuffled-interaction-0-18,left,increasing,shuffled,interaction,0,dual,2026-03-18 21:50:45.413
1006,6991551b7b0c4970e11f07db,13598,0,4,linechart-real-26-ordered-main_effect-1-19,left,increasing,ordered,main_effect,1,single,2026-03-18 21:50:45.032
